Series ID,Year,Period,Label,Value
LNS14000000,1996,M11,1996 Nov,5.4
LNS14000000,1996,M12,1996 Dec,5.4
LNS14000000,1997,M01,1997 Jan,5.3
LNS14000000,1997,M02,1997 Feb,5.2
LNS14000000,1997,M03,1997 Mar,5.2
LNS14000000,1997,M04,1997 Apr,5.1
LNS14000000,1997,M05,1997 May,4.9
LNS14000000,1997,M06,1997 Jun,5.0
LNS14000000,1997,M07,1997 Jul,4.9
LNS14000000,1997,M08,1997 Aug,4.8
LNS14000000,1997,M09,1997 Sep,4.9
LNS14000000,1997,M10,1997 Oct,4.7
LNS14000000,1997,M11,1997 Nov,4.6
LNS14000000,1997,M12,1997 Dec,4.7
LNS14000000,1998,M01,1998 Jan,4.6
LNS14000000,1998,M02,1998 Feb,4.6
LNS14000000,1998,M03,1998 Mar,4.7
LNS14000000,1998,M04,1998 Apr,4.3
LNS14000000,1998,M05,1998 May,4.4
LNS14000000,1998,M06,1998 Jun,4.5
LNS14000000,1998,M07,1998 Jul,4.5
LNS14000000,1998,M08,1998 Aug,4.5
LNS14000000,1998,M09,1998 Sep,4.6
LNS14000000,1998,M10,1998 Oct,4.5
LNS14000000,1998,M11,1998 Nov,4.4
LNS14000000,1998,M12,1998 Dec,4.4
LNS14000000,1999,M01,1999 Jan,4.3
LNS14000000,1999,M02,1999 Feb,4.4
LNS14000000,1999,M03,1999 Mar,4.2
LNS14000000,1999,M04,1999 Apr,4.3
LNS14000000,1999,M05,1999 May,4.2
LNS14000000,1999,M06,1999 Jun,4.3
LNS14000000,1999,M07,1999 Jul,4.3
LNS14000000,1999,M08,1999 Aug,4.2
LNS14000000,1999,M09,1999 Sep,4.2
LNS14000000,1999,M10,1999 Oct,4.1
LNS14000000,1999,M11,1999 Nov,4.1
LNS14000000,1999,M12,1999 Dec,4.0
LNS14000000,2000,M01,2000 Jan,4.0
LNS14000000,2000,M02,2000 Feb,4.1
LNS14000000,2000,M03,2000 Mar,4.0
LNS14000000,2000,M04,2000 Apr,3.8
LNS14000000,2000,M05,2000 May,4.0
LNS14000000,2000,M06,2000 Jun,4.0
LNS14000000,2000,M07,2000 Jul,4.0
LNS14000000,2000,M08,2000 Aug,4.1
LNS14000000,2000,M09,2000 Sep,3.9
LNS14000000,2000,M10,2000 Oct,3.9
LNS14000000,2000,M11,2000 Nov,3.9
LNS14000000,2000,M12,2000 Dec,3.9
LNS14000000,2001,M01,2001 Jan,4.2
LNS14000000,2001,M02,2001 Feb,4.2
LNS14000000,2001,M03,2001 Mar,4.3
LNS14000000,2001,M04,2001 Apr,4.4
LNS14000000,2001,M05,2001 May,4.3
LNS14000000,2001,M06,2001 Jun,4.5
LNS14000000,2001,M07,2001 Jul,4.6
LNS14000000,2001,M08,2001 Aug,4.9
LNS14000000,2001,M09,2001 Sep,5.0
LNS14000000,2001,M10,2001 Oct,5.3
LNS14000000,2001,M11,2001 Nov,5.5
LNS14000000,2001,M12,2001 Dec,5.7
LNS14000000,2002,M01,2002 Jan,5.7
LNS14000000,2002,M02,2002 Feb,5.7
LNS14000000,2002,M03,2002 Mar,5.7
LNS14000000,2002,M04,2002 Apr,5.9
LNS14000000,2002,M05,2002 May,5.8
LNS14000000,2002,M06,2002 Jun,5.8
LNS14000000,2002,M07,2002 Jul,5.8
LNS14000000,2002,M08,2002 Aug,5.7
LNS14000000,2002,M09,2002 Sep,5.7
LNS14000000,2002,M10,2002 Oct,5.7
LNS14000000,2002,M11,2002 Nov,5.9
LNS14000000,2002,M12,2002 Dec,6.0
LNS14000000,2003,M01,2003 Jan,5.8
LNS14000000,2003,M02,2003 Feb,5.9
LNS14000000,2003,M03,2003 Mar,5.9
LNS14000000,2003,M04,2003 Apr,6.0
LNS14000000,2003,M05,2003 May,6.1
LNS14000000,2003,M06,2003 Jun,6.3
LNS14000000,2003,M07,2003 Jul,6.2
LNS14000000,2003,M08,2003 Aug,6.1
LNS14000000,2003,M09,2003 Sep,6.1
LNS14000000,2003,M10,2003 Oct,6.0
LNS14000000,2003,M11,2003 Nov,5.8
LNS14000000,2003,M12,2003 Dec,5.7
LNS14000000,2004,M01,2004 Jan,5.7
LNS14000000,2004,M02,2004 Feb,5.6
LNS14000000,2004,M03,2004 Mar,5.8
LNS14000000,2004,M04,2004 Apr,5.6
LNS14000000,2004,M05,2004 May,5.6
LNS14000000,2004,M06,2004 Jun,5.6
LNS14000000,2004,M07,2004 Jul,5.5
LNS14000000,2004,M08,2004 Aug,5.4
LNS14000000,2004,M09,2004 Sep,5.4
LNS14000000,2004,M10,2004 Oct,5.5
LNS14000000,2004,M11,2004 Nov,5.4
LNS14000000,2004,M12,2004 Dec,5.4
LNS14000000,2005,M01,2005 Jan,5.3
LNS14000000,2005,M02,2005 Feb,5.4
LNS14000000,2005,M03,2005 Mar,5.2
LNS14000000,2005,M04,2005 Apr,5.2
LNS14000000,2005,M05,2005 May,5.1
LNS14000000,2005,M06,2005 Jun,5.0
LNS14000000,2005,M07,2005 Jul,5.0
LNS14000000,2005,M08,2005 Aug,4.9
LNS14000000,2005,M09,2005 Sep,5.0
LNS14000000,2005,M10,2005 Oct,5.0
LNS14000000,2005,M11,2005 Nov,5.0
LNS14000000,2005,M12,2005 Dec,4.9
LNS14000000,2006,M01,2006 Jan,4.7
LNS14000000,2006,M02,2006 Feb,4.8
LNS14000000,2006,M03,2006 Mar,4.7
LNS14000000,2006,M04,2006 Apr,4.7
LNS14000000,2006,M05,2006 May,4.6
LNS14000000,2006,M06,2006 Jun,4.6
LNS14000000,2006,M07,2006 Jul,4.7
LNS14000000,2006,M08,2006 Aug,4.7
LNS14000000,2006,M09,2006 Sep,4.5
LNS14000000,2006,M10,2006 Oct,4.4
LNS14000000,2006,M11,2006 Nov,4.5
LNS14000000,2006,M12,2006 Dec,4.4
LNS14000000,2007,M01,2007 Jan,4.6
LNS14000000,2007,M02,2007 Feb,4.5
LNS14000000,2007,M03,2007 Mar,4.4
LNS14000000,2007,M04,2007 Apr,4.5
LNS14000000,2007,M05,2007 May,4.4
LNS14000000,2007,M06,2007 Jun,4.6
LNS14000000,2007,M07,2007 Jul,4.7
LNS14000000,2007,M08,2007 Aug,4.6
LNS14000000,2007,M09,2007 Sep,4.7
LNS14000000,2007,M10,2007 Oct,4.7
LNS14000000,2007,M11,2007 Nov,4.7
LNS14000000,2007,M12,2007 Dec,5.0
LNS14000000,2008,M01,2008 Jan,5.0
LNS14000000,2008,M02,2008 Feb,4.9
LNS14000000,2008,M03,2008 Mar,5.1
LNS14000000,2008,M04,2008 Apr,5.0
LNS14000000,2008,M05,2008 May,5.4
LNS14000000,2008,M06,2008 Jun,5.6
LNS14000000,2008,M07,2008 Jul,5.8
LNS14000000,2008,M08,2008 Aug,6.1
LNS14000000,2008,M09,2008 Sep,6.1
LNS14000000,2008,M10,2008 Oct,6.5
LNS14000000,2008,M11,2008 Nov,6.8
LNS14000000,2008,M12,2008 Dec,7.3
LNS14000000,2009,M01,2009 Jan,7.8
LNS14000000,2009,M02,2009 Feb,8.3
LNS14000000,2009,M03,2009 Mar,8.7
LNS14000000,2009,M04,2009 Apr,9.0
LNS14000000,2009,M05,2009 May,9.4
LNS14000000,2009,M06,2009 Jun,9.5
LNS14000000,2009,M07,2009 Jul,9.5
LNS14000000,2009,M08,2009 Aug,9.6
LNS14000000,2009,M09,2009 Sep,9.8
LNS14000000,2009,M10,2009 Oct,10.0
LNS14000000,2009,M11,2009 Nov,9.9
LNS14000000,2009,M12,2009 Dec,9.9
LNS14000000,2010,M01,2010 Jan,9.8
LNS14000000,2010,M02,2010 Feb,9.8
LNS14000000,2010,M03,2010 Mar,9.9
LNS14000000,2010,M04,2010 Apr,9.9
LNS14000000,2010,M05,2010 May,9.6
LNS14000000,2010,M06,2010 Jun,9.4
LNS14000000,2010,M07,2010 Jul,9.4
LNS14000000,2010,M08,2010 Aug,9.5
LNS14000000,2010,M09,2010 Sep,9.5
LNS14000000,2010,M10,2010 Oct,9.4
LNS14000000,2010,M11,2010 Nov,9.8
LNS14000000,2010,M12,2010 Dec,9.3
LNS14000000,2011,M01,2011 Jan,9.1
LNS14000000,2011,M02,2011 Feb,9.0
LNS14000000,2011,M03,2011 Mar,9.0
LNS14000000,2011,M04,2011 Apr,9.1
LNS14000000,2011,M05,2011 May,9.0
LNS14000000,2011,M06,2011 Jun,9.1
LNS14000000,2011,M07,2011 Jul,9.0
LNS14000000,2011,M08,2011 Aug,9.0
LNS14000000,2011,M09,2011 Sep,9.0
LNS14000000,2011,M10,2011 Oct,8.8
LNS14000000,2011,M11,2011 Nov,8.6
LNS14000000,2011,M12,2011 Dec,8.5
LNS14000000,2012,M01,2012 Jan,8.3
LNS14000000,2012,M02,2012 Feb,8.3
LNS14000000,2012,M03,2012 Mar,8.2
LNS14000000,2012,M04,2012 Apr,8.2
LNS14000000,2012,M05,2012 May,8.2
LNS14000000,2012,M06,2012 Jun,8.2
LNS14000000,2012,M07,2012 Jul,8.2
LNS14000000,2012,M08,2012 Aug,8.1
LNS14000000,2012,M09,2012 Sep,7.8
LNS14000000,2012,M10,2012 Oct,7.8
LNS14000000,2012,M11,2012 Nov,7.7
LNS14000000,2012,M12,2012 Dec,7.9
LNS14000000,2013,M01,2013 Jan,8.0
LNS14000000,2013,M02,2013 Feb,7.7
LNS14000000,2013,M03,2013 Mar,7.5
LNS14000000,2013,M04,2013 Apr,7.6
LNS14000000,2013,M05,2013 May,7.5
LNS14000000,2013,M06,2013 Jun,7.5
LNS14000000,2013,M07,2013 Jul,7.3
LNS14000000,2013,M08,2013 Aug,7.2
LNS14000000,2013,M09,2013 Sep,7.2
LNS14000000,2013,M10,2013 Oct,7.2
LNS14000000,2013,M11,2013 Nov,6.9
LNS14000000,2013,M12,2013 Dec,6.7
LNS14000000,2014,M01,2014 Jan,6.6
LNS14000000,2014,M02,2014 Feb,6.7
LNS14000000,2014,M03,2014 Mar,6.7
LNS14000000,2014,M04,2014 Apr,6.2
LNS14000000,2014,M05,2014 May,6.3
LNS14000000,2014,M06,2014 Jun,6.1
LNS14000000,2014,M07,2014 Jul,6.2
LNS14000000,2014,M08,2014 Aug,6.1
LNS14000000,2014,M09,2014 Sep,5.9
LNS14000000,2014,M10,2014 Oct,5.7
LNS14000000,2014,M11,2014 Nov,5.8
LNS14000000,2014,M12,2014 Dec,5.6
LNS14000000,2015,M01,2015 Jan,5.7
LNS14000000,2015,M02,2015 Feb,5.5
LNS14000000,2015,M03,2015 Mar,5.4
LNS14000000,2015,M04,2015 Apr,5.4
LNS14000000,2015,M05,2015 May,5.6
LNS14000000,2015,M06,2015 Jun,5.3
LNS14000000,2015,M07,2015 Jul,5.2
LNS14000000,2015,M08,2015 Aug,5.1
LNS14000000,2015,M09,2015 Sep,5.0
LNS14000000,2015,M10,2015 Oct,5.0
LNS14000000,2015,M11,2015 Nov,5.1
LNS14000000,2015,M12,2015 Dec,5.0
LNS14000000,2016,M01,2016 Jan,4.8
LNS14000000,2016,M02,2016 Feb,4.9
LNS14000000,2016,M03,2016 Mar,5.0
LNS14000000,2016,M04,2016 Apr,5.1
LNS14000000,2016,M05,2016 May,4.8
LNS14000000,2016,M06,2016 Jun,4.9
LNS14000000,2016,M07,2016 Jul,4.8
LNS14000000,2016,M08,2016 Aug,4.9
LNS14000000,2016,M09,2016 Sep,5.0
LNS14000000,2016,M10,2016 Oct,4.9
LNS14000000,2016,M11,2016 Nov,4.7
LNS14000000,2016,M12,2016 Dec,4.7
LNS14000000,2017,M01,2017 Jan,4.7
LNS14000000,2017,M02,2017 Feb,4.6
LNS14000000,2017,M03,2017 Mar,4.4
LNS14000000,2017,M04,2017 Apr,4.4
LNS14000000,2017,M05,2017 May,4.4
LNS14000000,2017,M06,2017 Jun,4.3
LNS14000000,2017,M07,2017 Jul,4.3
LNS14000000,2017,M08,2017 Aug,4.4
LNS14000000,2017,M09,2017 Sep,4.3
LNS14000000,2017,M10,2017 Oct,4.2
LNS14000000,2017,M11,2017 Nov,4.2
LNS14000000,2017,M12,2017 Dec,4.1
LNS14000000,2018,M01,2018 Jan,4.0
LNS14000000,2018,M02,2018 Feb,4.1
LNS14000000,2018,M03,2018 Mar,4.0
LNS14000000,2018,M04,2018 Apr,4.0
LNS14000000,2018,M05,2018 May,3.8
LNS14000000,2018,M06,2018 Jun,4.0
LNS14000000,2018,M07,2018 Jul,3.8
LNS14000000,2018,M08,2018 Aug,3.8
LNS14000000,2018,M09,2018 Sep,3.7
LNS14000000,2018,M10,2018 Oct,3.8
LNS14000000,2018,M11,2018 Nov,3.8
LNS14000000,2018,M12,2018 Dec,3.9
LNS14000000,2019,M01,2019 Jan,4.0
LNS14000000,2019,M02,2019 Feb,3.8
LNS14000000,2019,M03,2019 Mar,3.8
LNS14000000,2019,M04,2019 Apr,3.7
LNS14000000,2019,M05,2019 May,3.6
LNS14000000,2019,M06,2019 Jun,3.6
LNS14000000,2019,M07,2019 Jul,3.7
LNS14000000,2019,M08,2019 Aug,3.6
LNS14000000,2019,M09,2019 Sep,3.5
LNS14000000,2019,M10,2019 Oct,3.6
LNS14000000,2019,M11,2019 Nov,3.6
LNS14000000,2019,M12,2019 Dec,3.6
LNS14000000,2020,M01,2020 Jan,3.6
LNS14000000,2020,M02,2020 Feb,3.5
LNS14000000,2020,M03,2020 Mar,4.4
LNS14000000,2020,M04,2020 Apr,14.8
LNS14000000,2020,M05,2020 May,13.2
LNS14000000,2020,M06,2020 Jun,11.0
LNS14000000,2020,M07,2020 Jul,10.2
LNS14000000,2020,M08,2020 Aug,8.4
LNS14000000,2020,M09,2020 Sep,7.8
LNS14000000,2020,M10,2020 Oct,6.8
LNS14000000,2020,M11,2020 Nov,6.7
LNS14000000,2020,M12,2020 Dec,6.7
LNS14000000,2021,M01,2021 Jan,6.4
LNS14000000,2021,M02,2021 Feb,6.2
LNS14000000,2021,M03,2021 Mar,6.1
LNS14000000,2021,M04,2021 Apr,6.1
LNS14000000,2021,M05,2021 May,5.8
LNS14000000,2021,M06,2021 Jun,5.9
LNS14000000,2021,M07,2021 Jul,5.4
LNS14000000,2021,M08,2021 Aug,5.1
LNS14000000,2021,M09,2021 Sep,4.7
LNS14000000,2021,M10,2021 Oct,4.5
LNS14000000,2021,M11,2021 Nov,4.1
LNS14000000,2021,M12,2021 Dec,3.9
LNS14000000,2022,M01,2022 Jan,4.0
LNS14000000,2022,M02,2022 Feb,3.8
LNS14000000,2022,M03,2022 Mar,3.6
LNS14000000,2022,M04,2022 Apr,3.7
LNS14000000,2022,M05,2022 May,3.6
LNS14000000,2022,M06,2022 Jun,3.6
LNS14000000,2022,M07,2022 Jul,3.5
LNS14000000,2022,M08,2022 Aug,3.6
LNS14000000,2022,M09,2022 Sep,3.5
LNS14000000,2022,M10,2022 Oct,3.6
LNS14000000,2022,M11,2022 Nov,3.6
LNS14000000,2022,M12,2022 Dec,3.5
LNS14000000,2023,M01,2023 Jan,3.4
LNS14000000,2023,M02,2023 Feb,3.6
LNS14000000,2023,M03,2023 Mar,3.5
LNS14000000,2023,M04,2023 Apr,3.4
LNS14000000,2023,M05,2023 May,3.7
LNS14000000,2023,M06,2023 Jun,3.6
LNS14000000,2023,M07,2023 Jul,3.5
LNS14000000,2023,M08,2023 Aug,3.8
LNS14000000,2023,M09,2023 Sep,3.8
LNS14000000,2023,M10,2023 Oct,3.8
LNS14000000,2023,M11,2023 Nov,3.7
LNS14000000,2023,M12,2023 Dec,3.7
LNS14000000,2024,M01,2024 Jan,3.7
LNS14000000,2024,M02,2024 Feb,3.9
LNS14000000,2024,M03,2024 Mar,3.8
LNS14000000,2024,M04,2024 Apr,3.9
LNS14000000,2024,M05,2024 May,4.0
LNS14000000,2024,M06,2024 Jun,4.1
LNS14000000,2024,M07,2024 Jul,4.3
LNS14000000,2024,M08,2024 Aug,4.2
LNS14000000,2024,M09,2024 Sep,4.1
LNS14000000,2024,M10,2024 Oct,4.1
LNS14000000,2024,M11,2024 Nov,4.2
LNS14000001,1948,M01,1948 Jan,3.4
LNS14000001,1948,M02,1948 Feb,3.6
LNS14000001,1948,M03,1948 Mar,3.8
LNS14000001,1948,M04,1948 Apr,3.8
LNS14000001,1948,M05,1948 May,3.5
LNS14000001,1948,M06,1948 Jun,3.3
LNS14000001,1948,M07,1948 Jul,3.4
LNS14000001,1948,M08,1948 Aug,3.6
LNS14000001,1948,M09,1948 Sep,3.7
LNS14000001,1948,M10,1948 Oct,3.6
LNS14000001,1948,M11,1948 Nov,3.7
LNS14000001,1948,M12,1948 Dec,3.9
LNS14000001,1949,M01,1949 Jan,4.2
LNS14000001,1949,M02,1949 Feb,4.6
LNS14000001,1949,M03,1949 Mar,5.1
LNS14000001,1949,M04,1949 Apr,5.3
LNS14000001,1949,M05,1949 May,6.1
LNS14000001,1949,M06,1949 Jun,6.2
LNS14000001,1949,M07,1949 Jul,6.7
LNS14000001,1949,M08,1949 Aug,6.8
LNS14000001,1949,M09,1949 Sep,6.5
LNS14000001,1949,M10,1949 Oct,8.4
LNS14000001,1949,M11,1949 Nov,6.5
LNS14000001,1949,M12,1949 Dec,6.5
LNS14000001,1950,M01,1950 Jan,6.4
LNS14000001,1950,M02,1950 Feb,6.2
LNS14000001,1950,M03,1950 Mar,6.1
LNS14000001,1950,M04,1950 Apr,5.9
LNS14000001,1950,M05,1950 May,5.4
LNS14000001,1950,M06,1950 Jun,5.1
LNS14000001,1950,M07,1950 Jul,4.8
LNS14000001,1950,M08,1950 Aug,4.3
LNS14000001,1950,M09,1950 Sep,4.2
LNS14000001,1950,M10,1950 Oct,3.9
LNS14000001,1950,M11,1950 Nov,3.7
LNS14000001,1950,M12,1950 Dec,3.8
LNS14000001,1951,M01,1951 Jan,3.3
LNS14000001,1951,M02,1951 Feb,3.0
LNS14000001,1951,M03,1951 Mar,2.7
LNS14000001,1951,M04,1951 Apr,2.5
LNS14000001,1951,M05,1951 May,2.5
LNS14000001,1951,M06,1951 Jun,2.8
LNS14000001,1951,M07,1951 Jul,2.7
LNS14000001,1951,M08,1951 Aug,2.8
LNS14000001,1951,M09,1951 Sep,2.8
LNS14000001,1951,M10,1951 Oct,3.1
LNS14000001,1951,M11,1951 Nov,3.1
LNS14000001,1951,M12,1951 Dec,2.7
LNS14000001,1952,M01,1952 Jan,2.8
LNS14000001,1952,M02,1952 Feb,2.8
LNS14000001,1952,M03,1952 Mar,2.7
LNS14000001,1952,M04,1952 Apr,2.7
LNS14000001,1952,M05,1952 May,2.6
LNS14000001,1952,M06,1952 Jun,2.8
LNS14000001,1952,M07,1952 Jul,3.0
LNS14000001,1952,M08,1952 Aug,3.2
LNS14000001,1952,M09,1952 Sep,3.0
LNS14000001,1952,M10,1952 Oct,2.6
LNS14000001,1952,M11,1952 Nov,2.5
LNS14000001,1952,M12,1952 Dec,2.5
LNS14000001,1953,M01,1953 Jan,2.8
LNS14000001,1953,M02,1953 Feb,2.4
LNS14000001,1953,M03,1953 Mar,2.3
LNS14000001,1953,M04,1953 Apr,2.6
LNS14000001,1953,M05,1953 May,2.5
LNS14000001,1953,M06,1953 Jun,2.4
LNS14000001,1953,M07,1953 Jul,2.5
LNS14000001,1953,M08,1953 Aug,2.5
LNS14000001,1953,M09,1953 Sep,2.7
LNS14000001,1953,M10,1953 Oct,2.9
LNS14000001,1953,M11,1953 Nov,3.4
LNS14000001,1953,M12,1953 Dec,4.2
LNS14000001,1954,M01,1954 Jan,4.4
LNS14000001,1954,M02,1954 Feb,4.9
LNS14000001,1954,M03,1954 Mar,5.3
LNS14000001,1954,M04,1954 Apr,5.6
LNS14000001,1954,M05,1954 May,5.7
LNS14000001,1954,M06,1954 Jun,5.3
LNS14000001,1954,M07,1954 Jul,5.6
LNS14000001,1954,M08,1954 Aug,6.0
LNS14000001,1954,M09,1954 Sep,6.0
LNS14000001,1954,M10,1954 Oct,5.7
LNS14000001,1954,M11,1954 Nov,5.2
LNS14000001,1954,M12,1954 Dec,5.0
LNS14000001,1955,M01,1955 Jan,4.8
LNS14000001,1955,M02,1955 Feb,4.5
LNS14000001,1955,M03,1955 Mar,4.5
LNS14000001,1955,M04,1955 Apr,4.7
LNS14000001,1955,M05,1955 May,4.0
LNS14000001,1955,M06,1955 Jun,3.9
LNS14000001,1955,M07,1955 Jul,3.8
LNS14000001,1955,M08,1955 Aug,3.9
LNS14000001,1955,M09,1955 Sep,3.7
LNS14000001,1955,M10,1955 Oct,3.9
LNS14000001,1955,M11,1955 Nov,3.9
LNS14000001,1955,M12,1955 Dec,3.8
LNS14000001,1956,M01,1956 Jan,3.8
LNS14000001,1956,M02,1956 Feb,3.8
LNS14000001,1956,M03,1956 Mar,3.8
LNS14000001,1956,M04,1956 Apr,3.6
LNS14000001,1956,M05,1956 May,3.9
LNS14000001,1956,M06,1956 Jun,4.0
LNS14000001,1956,M07,1956 Jul,3.8
LNS14000001,1956,M08,1956 Aug,3.7
LNS14000001,1956,M09,1956 Sep,3.6
LNS14000001,1956,M10,1956 Oct,3.5
LNS14000001,1956,M11,1956 Nov,4.0
LNS14000001,1956,M12,1956 Dec,3.9
LNS14000001,1957,M01,1957 Jan,3.9
LNS14000001,1957,M02,1957 Feb,3.6
LNS14000001,1957,M03,1957 Mar,3.5
LNS14000001,1957,M04,1957 Apr,3.8
LNS14000001,1957,M05,1957 May,3.8
LNS14000001,1957,M06,1957 Jun,4.0
LNS14000001,1957,M07,1957 Jul,3.8
LNS14000001,1957,M08,1957 Aug,3.9
LNS14000001,1957,M09,1957 Sep,4.3
LNS14000001,1957,M10,1957 Oct,4.4
LNS14000001,1957,M11,1957 Nov,5.2
LNS14000001,1957,M12,1957 Dec,5.2
LNS14000001,1958,M01,1958 Jan,5.7
LNS14000001,1958,M02,1958 Feb,6.3
LNS14000001,1958,M03,1958 Mar,6.7
LNS14000001,1958,M04,1958 Apr,7.3
LNS14000001,1958,M05,1958 May,7.5
LNS14000001,1958,M06,1958 Jun,7.4
LNS14000001,1958,M07,1958 Jul,7.6
LNS14000001,1958,M08,1958 Aug,7.5
LNS14000001,1958,M09,1958 Sep,7.1
LNS14000001,1958,M10,1958 Oct,6.7
LNS14000001,1958,M11,1958 Nov,6.3
LNS14000001,1958,M12,1958 Dec,6.2
LNS14000001,1959,M01,1959 Jan,5.9
LNS14000001,1959,M02,1959 Feb,5.8
LNS14000001,1959,M03,1959 Mar,5.3
LNS14000001,1959,M04,1959 Apr,4.8
LNS14000001,1959,M05,1959 May,4.8
LNS14000001,1959,M06,1959 Jun,4.7
LNS14000001,1959,M07,1959 Jul,4.9
LNS14000001,1959,M08,1959 Aug,5.1
LNS14000001,1959,M09,1959 Sep,5.5
LNS14000001,1959,M10,1959 Oct,5.5
LNS14000001,1959,M11,1959 Nov,5.9
LNS14000001,1959,M12,1959 Dec,5.0
LNS14000001,1960,M01,1960 Jan,5.0
LNS14000001,1960,M02,1960 Feb,4.6
LNS14000001,1960,M03,1960 Mar,5.3
LNS14000001,1960,M04,1960 Apr,5.0
LNS14000001,1960,M05,1960 May,5.0
LNS14000001,1960,M06,1960 Jun,5.2
LNS14000001,1960,M07,1960 Jul,5.3
LNS14000001,1960,M08,1960 Aug,5.6
LNS14000001,1960,M09,1960 Sep,5.5
LNS14000001,1960,M10,1960 Oct,5.9
LNS14000001,1960,M11,1960 Nov,6.0
LNS14000001,1960,M12,1960 Dec,6.3
LNS14000001,1961,M01,1961 Jan,6.5
LNS14000001,1961,M02,1961 Feb,6.6
LNS14000001,1961,M03,1961 Mar,6.6
LNS14000001,1961,M04,1961 Apr,6.8
LNS14000001,1961,M05,1961 May,6.9
LNS14000001,1961,M06,1961 Jun,6.5
LNS14000001,1961,M07,1961 Jul,6.6
LNS14000001,1961,M08,1961 Aug,6.4
LNS14000001,1961,M09,1961 Sep,6.3
LNS14000001,1961,M10,1961 Oct,6.1
LNS14000001,1961,M11,1961 Nov,5.8
LNS14000001,1961,M12,1961 Dec,5.7
LNS14000001,1962,M01,1962 Jan,5.4
LNS14000001,1962,M02,1962 Feb,5.2
LNS14000001,1962,M03,1962 Mar,5.2
LNS14000001,1962,M04,1962 Apr,5.2
LNS14000001,1962,M05,1962 May,5.2
LNS14000001,1962,M06,1962 Jun,5.3
LNS14000001,1962,M07,1962 Jul,5.1
LNS14000001,1962,M08,1962 Aug,5.3
LNS14000001,1962,M09,1962 Sep,5.2
LNS14000001,1962,M10,1962 Oct,5.0
LNS14000001,1962,M11,1962 Nov,5.3
LNS14000001,1962,M12,1962 Dec,5.1
LNS14000001,1963,M01,1963 Jan,5.4
LNS14000001,1963,M02,1963 Feb,5.7
LNS14000001,1963,M03,1963 Mar,5.4
LNS14000001,1963,M04,1963 Apr,5.4
LNS14000001,1963,M05,1963 May,5.4
LNS14000001,1963,M06,1963 Jun,5.1
LNS14000001,1963,M07,1963 Jul,5.1
LNS14000001,1963,M08,1963 Aug,4.9
LNS14000001,1963,M09,1963 Sep,4.9
LNS14000001,1963,M10,1963 Oct,5.0
LNS14000001,1963,M11,1963 Nov,5.3
LNS14000001,1963,M12,1963 Dec,5.0
LNS14000001,1964,M01,1964 Jan,5.0
LNS14000001,1964,M02,1964 Feb,4.8
LNS14000001,1964,M03,1964 Mar,4.8
LNS14000001,1964,M04,1964 Apr,4.8
LNS14000001,1964,M05,1964 May,4.5
LNS14000001,1964,M06,1964 Jun,4.7
LNS14000001,1964,M07,1964 Jul,4.4
LNS14000001,1964,M08,1964 Aug,4.5
LNS14000001,1964,M09,1964 Sep,4.6
LNS14000001,1964,M10,1964 Oct,4.5
LNS14000001,1964,M11,1964 Nov,4.3
LNS14000001,1964,M12,1964 Dec,4.3
LNS14000001,1965,M01,1965 Jan,4.3
LNS14000001,1965,M02,1965 Feb,4.3
LNS14000001,1965,M03,1965 Mar,4.1
LNS14000001,1965,M04,1965 Apr,4.3
LNS14000001,1965,M05,1965 May,4.1
LNS14000001,1965,M06,1965 Jun,3.9
LNS14000001,1965,M07,1965 Jul,3.9
LNS14000001,1965,M08,1965 Aug,3.9
LNS14000001,1965,M09,1965 Sep,3.7
LNS14000001,1965,M10,1965 Oct,3.7
LNS14000001,1965,M11,1965 Nov,3.4
LNS14000001,1965,M12,1965 Dec,3.4
LNS14000001,1966,M01,1966 Jan,3.4
LNS14000001,1966,M02,1966 Feb,3.3
LNS14000001,1966,M03,1966 Mar,3.3
LNS14000001,1966,M04,1966 Apr,3.1
LNS14000001,1966,M05,1966 May,3.2
LNS14000001,1966,M06,1966 Jun,3.2
LNS14000001,1966,M07,1966 Jul,3.2
LNS14000001,1966,M08,1966 Aug,3.2
LNS14000001,1966,M09,1966 Sep,3.1
LNS14000001,1966,M10,1966 Oct,3.0
LNS14000001,1966,M11,1966 Nov,3.1
LNS14000001,1966,M12,1966 Dec,3.2
LNS14000001,1967,M01,1967 Jan,3.0
LNS14000001,1967,M02,1967 Feb,3.0
LNS14000001,1967,M03,1967 Mar,3.0
LNS14000001,1967,M04,1967 Apr,3.1
LNS14000001,1967,M05,1967 May,3.2
LNS14000001,1967,M06,1967 Jun,3.2
LNS14000001,1967,M07,1967 Jul,3.0
LNS14000001,1967,M08,1967 Aug,3.1
LNS14000001,1967,M09,1967 Sep,2.9
LNS14000001,1967,M10,1967 Oct,3.1
LNS14000001,1967,M11,1967 Nov,3.1
LNS14000001,1967,M12,1967 Dec,3.1
LNS14000001,1968,M01,1968 Jan,3.0
LNS14000001,1968,M02,1968 Feb,3.1
LNS14000001,1968,M03,1968 Mar,3.0
LNS14000001,1968,M04,1968 Apr,2.8
LNS14000001,1968,M05,1968 May,2.7
LNS14000001,1968,M06,1968 Jun,3.0
LNS14000001,1968,M07,1968 Jul,2.9
LNS14000001,1968,M08,1968 Aug,2.8
LNS14000001,1968,M09,1968 Sep,2.7
